Course_id,Course_title,Course_description,Course_level,Course_competencies,Course_instructor,Course_prerequisites,Course_slot,Course_capacity,Course_department,course_overall_rating,Course_industryfit,Course_credits
VEV741,Special Module On Inner Development-3,"Special Module On Inner Development-3 introduces core concepts and practical techniques related to special module on inner development-3.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",SANGEETA KOHLI,[],X,300.0,VEV,4.85,"['SDE', 'Software Engineer', 'Developer']",1.0
OPD7100,Cornerstone Project For M. Tech. Photonics,"Cornerstone Project For M. Tech. Photonics introduces core concepts and practical techniques related to cornerstone project for m. tech. photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",PARVENDRA KUMAR,[],P1,10.0,OPD,1.56,[],0.0
OPL700,Optics And Photonics For Engineers & Scientists,"Optics And Photonics For Engineers & Scientists introduces core concepts and practical techniques related to optics and photonics for engineers & scientists.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",P.SENTHILKUMARAN,[],D,30.0,OPL,4.87,[],3.0
OPL7014,Integrated Photonics,"Integrated Photonics introduces core concepts and practical techniques related to integrated photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",DEEPAK JAIN,[],F,30.0,OPL,4.44,[],3.0
OPL704,"Quantum Systems, Entanglement And Communication","Quantum Systems, Entanglement And Communication introduces core concepts and practical techniques related to quantum systems, entanglement and communication.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Programming', 'Software Design', 'Debugging', 'System Design']",PARVENDRA KUMAR,[],AA1,30.0,OPL,3.9,"['SDE', 'Software Engineer', 'Developer']",1.0
OPL7100,Optics And Photonics For Engineers And Scientists,"Optics And Photonics For Engineers And Scientists introduces core concepts and practical techniques related to optics and photonics for engineers and scientists.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",AADHI A,[],D,30.0,OPL,4.92,[],3.0
OPL711,Principles Of Lasers,"Principles Of Lasers introduces core concepts and practical techniques related to principles of lasers.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",GAYATHRI BHARATHAN,[],J,30.0,OPL,4.87,[],3.0
OPL713,Information Photonics,"Information Photonics introduces core concepts and practical techniques related to information photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",KEDAR BHALCHANDRA KHARE,[],M,30.0,OPL,4.22,[],3.0
OPL7130,Information Photonics,"Information Photonics introduces core concepts and practical techniques related to information photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",KEDAR BHALCHANDRA KHARE,[],M,30.0,OPL,2.46,[],3.0
OPL714,Integrated Photonics,"Integrated Photonics introduces core concepts and practical techniques related to integrated photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",DEEPAK JAIN,[],F,30.0,OPL,4.16,[],3.0
OPL715,Nanophotonics,"Nanophotonics introduces core concepts and practical techniques related to nanophotonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",DHEERAJ PRATAP,[],H,30.0,OPL,1.06,[],3.0
OPL718,Quantum Nonlinear Photonics,"Quantum Nonlinear Photonics introduces core concepts and practical techniques related to quantum nonlinear photonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RITWICK DAS,[],B,30.0,OPL,3.15,[],3.0
OPL7711,Laser Science And Technology,"Laser Science And Technology introduces core concepts and practical techniques related to laser science and technology.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",GAYATHRI BHARATHAN,[],J,30.0,OPL,2.82,[],3.0
OPL7715,Nanophotonics,"Nanophotonics introduces core concepts and practical techniques related to nanophotonics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",DHEERAJ PRATAP,[],H,30.0,OPL,3.69,[],3.0
OPL7718,Quantum Nonlinear Optics,"Quantum Nonlinear Optics introduces core concepts and practical techniques related to quantum nonlinear optics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",RITWICK DAS,[],B,30.0,OPL,3.69,[],3.0
OPL7778,Semiconductor Optoelectronic Devices,"Semiconductor Optoelectronic Devices introduces core concepts and practical techniques related to semiconductor optoelectronic devices.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",AWANISH PANDEY,[],E,30.0,OPL,3.34,[],3.0
OPN7100,Teaching And Research Practicum,"Teaching And Research Practicum introduces core concepts and practical techniques related to teaching and research practicum.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",P.SENTHILKUMARAN,[],P3,10.0,OPN,4.29,[],0.0
OPP7020,Photonics Laboratory - 2,"Photonics Laboratory - 2 introduces core concepts and practical techniques related to photonics laboratory - 2.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",SAURABH MANI TRIPATHI,[],P2,10.0,OPP,4.76,[],0.0
OPV793,Photonic Matrix Processors For Artificial Intelligence,"Photonic Matrix Processors For Artificial Intelligence introduces core concepts and practical techniques related to photonic matrix processors for artificial intelligence.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']",AADHI A,[],AA1,30.0,OPV,1.43,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",1.0
PYL7560,Fourier Optics And Holography,"Fourier Optics And Holography introduces core concepts and practical techniques related to fourier optics and holography.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",KEDAR BHALCHANDRA KHARE,[],M,30.0,PYL,1.94,[],3.0
JOD8001,Major Project - I,"Major Project - I introduces core concepts and practical techniques related to major project - i.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",AMARTYA SENGUPTA,[],X,30.0,JOD,1.1,[],0.0
JOD802,Major Project Part-Ii,"Major Project Part-Ii introduces core concepts and practical techniques related to major project part-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",AMARTYA SENGUPTA,[],X,30.0,JOD,4.54,[],0.0
PYD412,Major Project Part Ii,"Major Project Part Ii introduces core concepts and practical techniques related to major project part ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",4.0,"['Technical Writing', 'Project Management', 'Research']",PRADIPTA GHOSH,[],Q,90.0,PYD,3.25,[],0.0
PYD414,Project Iii,"Project Iii introduces core concepts and practical techniques related to project iii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",4.0,"['Technical Writing', 'Project Management', 'Research']",PRADIPTA GHOSH,[],Q,90.0,PYD,4.66,[],0.0
PYD562,Project Ii,"Project Ii introduces core concepts and practical techniques related to project ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",5.0,"['Technical Writing', 'Project Management', 'Research']",RAHUL SURESH MARATHE,[],Q,90.0,PYD,1.89,[],0.0
PYD658,Mini Project,"Mini Project introduces core concepts and practical techniques related to mini project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",6.0,"['Technical Writing', 'Project Management', 'Research']",RAHUL SURESH MARATHE,[],X,60.0,PYD,1.25,[],0.0
PYD7002,Cornerstone Project,"Cornerstone Project introduces core concepts and practical techniques related to cornerstone project.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",BODHADITYA SANTRA,[],X,50.0,PYD,4.3,[],0.0
PYD802,Major Project Part-Ii,"Major Project Part-Ii introduces core concepts and practical techniques related to major project part-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",MARSHAL,[],Q,60.0,PYD,4.64,[],0.0
PYD852,Major Project Part-Ii,"Major Project Part-Ii introduces core concepts and practical techniques related to major project part-ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",BODHADITYA SANTRA,[],Q,70.0,PYD,2.21,[],0.0
PYL1001,Introduction To Electrodynamics,"Introduction To Electrodynamics introduces core concepts and practical techniques related to introduction to electrodynamics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ROHIT NARULA,[],X,500.0,PYL,2.63,[],2.0
PYL1002,Waves And Oscillations,"Waves And Oscillations introduces core concepts and practical techniques related to waves and oscillations.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",ASHMEET SINGH,[],X,200.0,PYL,1.56,[],2.0
PYL1012,Mathematical Physics,"Mathematical Physics introduces core concepts and practical techniques related to mathematical physics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Foundational Knowledge', 'Problem Solving']",ABHISHEK MURALIDHAR IYER,[],X,100.0,PYL,4.79,[],3.0
PYL102,Principles Of Elect. Materials,"Principles Of Elect. Materials introduces core concepts and practical techniques related to principles of elect. materials.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",AMARTYA SENGUPTA,[],H,200.0,PYL,2.22,[],3.0
PYL122,Quantum Mechanics,"Quantum Mechanics introduces core concepts and practical techniques related to quantum mechanics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",1.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",SUPRIT SINGH,[],F,120.0,PYL,2.97,[],3.0
PYL202,Statistical Physics,"Statistical Physics introduces core concepts and practical techniques related to statistical physics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']",DEEPAK KUMAR,[],A,120.0,PYL,1.39,[],3.0
PYL204,Computational Physics,"Computational Physics introduces core concepts and practical techniques related to computational physics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Foundational Knowledge', 'Problem Solving']",VIKRANT SAXENA,[],B,120.0,PYL,4.55,[],3.0
